PID	interID	NumberID
100035	100478	101020
100144	100478	101020
100189	100478	101020
100218	100478	101020
100035	100478	101022
100144	100478	101022
100189	100478	101022
100218	100478	101022
100035	100478	100379
100144	100478	100379
100189	100478	100379
100218	100478	100379
100053	100688	101169
100053	100688	101176
100053	100688	101177
100207	103172	100122
100207	103172	101004
100207	103172	101005
100207	103172	102210
100163	102489	100265
100163	102489	100265
100163	102489	27
100034	100471	101005
100034	100471	101014
100034	100471	101010
100045	100598	100610
100045	100598	101108
100045	100598	101107
100045	100598	101110
100045	100598	101109
100017	100224	26583
100017	100224	100839
100017	100224	100241
100160	102423	101184
100160	102423	101184
100160	102423	27509
100149	102190	100200
100149	102190	100200
100149	102190	100052
100013	100197	100796
100013	100197	100798
100013	100197	100797
100155	102327	100226
100155	102327	100226
100155	102327	100205
100114	101647	101634
100114	101647	101633
100114	101647	100570
100114	101647	101073
100121	101749	26539
100121	101749	26539
100121	101749	101697
100121	101749	26540
100121	101749	26540
100253	103792	102448
100253	103792	102444
100253	103792	102445
100253	103792	100404
100050	100647	100008
100050	100647	101133
100050	100647	101140
100050	100647	101136
100050	100647	101135
100129	101865	101775
100129	101865	101775
100129	101865	26549
100129	101865	26550
100214	103247	100189
100214	103247	102233
100214	103247	102232
100018	100271	26550
100018	100271	26550
100018	100271	100560
100018	100271	26549
100018	100271	26549
100160	102432	101932
100160	102432	101008
100160	102432	101006
100227	103455	100197
100227	103455	100197
100227	103455	100913
100198	103015	101876
100198	103015	101876
100198	103015	100954
100193	102942	26753
100193	102942	26753
100193	102942	100695
100213	103238	102230
100213	103238	102229
100213	103238	100757
100213	103238	100803
100250	103737	102411
100250	103737	102412
100237	101119	100831
100084	101119	100831
100237	101119	100119
100084	101119	100119
100040	100535	101060
100040	100535	101064
100040	100535	100773
100252	103774	100411
100252	103774	100411
100252	103774	26549
100243	103664	102376
100243	103664	100548
100243	103664	102377
100209	103199	100862
100209	103199	100862
100209	103199	3914
100209	103199	102222
100085	101147	101396
100085	101147	101396
100085	101147	26500
100153	102276	100697
100153	102276	100697
100153	102276	100750
100153	102276	10263
100056	100736	100735
100056	100736	100735
100056	100736	101189
100198	103013	101876
100198	103013	101876
100198	103013	101992
100059	100810	101130
100059	100810	101130
100059	100810	101202
100185	102867	100191
100185	102867	100191
100185	102867	100493
100150	100159	26550
100136	100159	26550
100077	100159	26550
100022	100159	26550
100057	100159	26550
100012	100159	26550
100227	100159	26550
100096	100159	26550
100150	100159	26550
100136	100159	26550
100077	100159	26550
100022	100159	26550
100057	100159	26550
100012	100159	26550
100227	100159	26550
100096	100159	26550
100220	103333_2	102255
100220	103333_2	100883
100119	101739	35
100119	101739	44
100119	101739	100264
100119	101739	100697
100119	101739	100697
100165	102526	100052
100165	102526	100052
100165	102526	100124
100211	103222	100329
100211	103222	100329
100211	103222	101032
100177	102690	102028
100177	102690	102025
100177	102690	102027
100177	102690	102026
100137	102000	101538
100137	102000	101538
100137	102000	101191
100171	102616	100457
100171	102616	101995
100171	102616	26766
100141	102036	101833
100141	102036	101834
100141	102036	101353
100101	101447	101539
100101	101447	101544
100101	101447	101533
100101	101447	101543
100101	101447	101535
100101	101447	101542
100101	101447	101530
100101	101447	101532
100144	102078	26598
100144	102078	26598
100144	102078	101846
100002	100039	100641
100152	100039	100641
100002	100039	100642
100152	100039	100642
100018	100267	100061
100165	100267	100061
100236	100267	100061
100183	100267	100061
100114	100267	100061
100129	100267	100061
100230	100267	100061
100171	100267	100061
100029	100267	100061
100036	100267	100061
100170	100267	100061
100147	100267	100061
100119	100267	100061
100209	100267	100061
100206	100267	100061
100108	100267	100061
100210	100267	100061
100054	100267	100061
100221	100267	100061
100018	100267	100061
100165	100267	100061
100236	100267	100061
100183	100267	100061
100114	100267	100061
100129	100267	100061
100230	100267	100061
100171	100267	100061
100029	100267	100061
100036	100267	100061
100170	100267	100061
100147	100267	100061
100119	100267	100061
100209	100267	100061
100206	100267	100061
100108	100267	100061
100210	100267	100061
100054	100267	100061
100221	100267	100061
100018	100267	100048
100165	100267	100048
100236	100267	100048
100183	100267	100048
100114	100267	100048
100129	100267	100048
100230	100267	100048
100171	100267	100048
100029	100267	100048
100036	100267	100048
100170	100267	100048
100147	100267	100048
100119	100267	100048
100209	100267	100048
100206	100267	100048
100108	100267	100048
100210	100267	100048
100054	100267	100048
100221	100267	100048
100018	100267	100062
100165	100267	100062
100236	100267	100062
100183	100267	100062
100114	100267	100062
100129	100267	100062
100230	100267	100062
100171	100267	100062
100029	100267	100062
100036	100267	100062
100170	100267	100062
100147	100267	100062
100119	100267	100062
100209	100267	100062
100206	100267	100062
100108	100267	100062
100210	100267	100062
100054	100267	100062
100221	100267	100062
100018	100267	100062
100165	100267	100062
100236	100267	100062
100183	100267	100062
100114	100267	100062
100129	100267	100062
100230	100267	100062
100171	100267	100062
100029	100267	100062
100036	100267	100062
100170	100267	100062
100147	100267	100062
100119	100267	100062
100209	100267	100062
100206	100267	100062
100108	100267	100062
100210	100267	100062
100054	100267	100062
100221	100267	100062
100060	100845	26607
100060	100845	100956
100060	100845	100367
100092	101244	25114
100092	101244	101445
100092	101244	101446
100092	101244	101193
100132	101924_4	100748
100132	101924_4	101737
100085	101137	27198
100085	101137	27198
100085	101137	26500
100004	100061	695
100004	100061	100664
100004	100061	100663
100066	100886	100442
100066	100886	100442
100066	100886	101198
100215	103267	102239
100215	103267	102239
100215	103267	101521
100018	100027	100605
100204	100027	100605
100068	100027	100605
100001	100027	100605
100144	100027	100605
100018	100027	100382
100204	100027	100382
100068	100027	100382
100001	100027	100382
100144	100027	100382
100018	100027	100632
100204	100027	100632
100068	100027	100632
100001	100027	100632
100144	100027	100632
100140	102029	101828
100140	102029	101828
100194	102956	101191
100194	102956	101191
100194	102956	102134
100226	103427	101193
100226	103427	102280
100226	103427	26804
100106	101506	101574
100106	101506	101574
100106	101506	101572
100059	100840	100735
100059	100840	100735
100059	100840	101204
100079	101070	101357
100079	101070	101066
100085	101154	101399
100085	101154	101399
100085	101154	101397
100257	103837_2	101770
100257	103837_2	100203
100257	103837_2	100799
100257	103837_2	101348
100190	102916	100626
100190	102916	100626
100190	102916	102108
100194	102957	100440
100194	102957	102135
100228	103475	100602
100228	103475	100602
100228	103475	100734
100095	101294	26785
100095	101294	26785
100095	101294	101469
100059	100834	27561
100165	100834	27561
100059	100834	27561
100165	100834	27561
100059	100834	26786
100165	100834	26786
100129	101880_3	101008
100129	101880_3	101769
100144	102096	101020
100144	102096	101022
100144	102096	100383
100149	102178	100061
100149	102178	100061
100149	102178	101871
100149	102178	100062
100149	102178	100062
100256	103827	102463
100256	103827	102464
100094	101283	101457
100094	101283	101457
100094	101283	100294
100056	100747	101070
100056	100747	101070
100056	100747	101071
100199	103027	102163
100199	103027	102164
100199	103027	102154
100101	101441	101393
100101	101441	101530
100101	101441	101533
100101	101441	101532
100101	101441	101534
100091	101233	101436
100091	101233	100582
100091	101233	28143
100091	101233	101435
100091	101233	100583
100149	102194	100799
100149	102194	100799
100149	102194	26500
100142	102044	101839
100142	102044	101395
100169	102584	101979
100169	102584	101982
100169	102584	100748
100231	103512	101503
100231	103512	102295
100231	103512	102289
100002	100046_2	100650
100002	100046_2	100440
100002	100046_2	100646
100175	102670	27561
100175	102670	27561
100175	102670	102021
100013	100189	100792
100013	100189	100792
100013	100189	26598
100155	102320	101523
100155	102320	101523
100155	102320	101892
100161	102439	101941
100161	102439	101941
100161	102439	26482
100139	102009	100230
100138	102009	100230
100139	102009	101817
100138	102009	101817
100139	102009	100230
100138	102009	100230
100221	103343	27561
100221	103343	27561
100221	103343	102259
100183	102836	35
100183	102836	44
100183	102836	102082
100183	102836	100735
100183	102836	100735
100118	101688	101663
100118	101688	101664
100118	101688	101662
100113	101621	26500
100113	101621	26500
100113	101621	100064
100090	101230	101150
100090	101230	101150
100090	101230	101142
100204	103107	100632
100204	103107	100632
100204	103107	26505
100210	103214	102225
100210	103214	102225
100210	103214	26549
100210	103214	26550
100193	102951	26759
100193	102951	26759
100193	102951	102123
100021	100303	26539
100021	100303	26539
100021	100303	100889
100136	101976	100203
100136	101976	100203
100136	101976	26501
100183	102815	100401
100183	102815	102079
100183	102815	26772
100132	101913	100792
100132	101913	100792
100132	101913	101792
100132	101913	100043
100057	100772	100735
100057	100772	100735
100057	100772	101196
100231	103517	100281
100231	103517	100281
100135	101957	100694
100135	101957	100694
100135	101957	101802
100029	100414	100694
100029	100414	100694
100029	100414	100968
100164	102514	28140
100164	102514	28140
100164	102514	101959
100111	101580	26804
100111	101580	26804
100111	101580	26549
100111	101580	26550
100019	100282	100867
100019	100282	100865
100102	101452	10
100102	101452	101546
100102	101452	101545
100057	100778	101197
100057	100778	100694
100057	100778	100696
100150	102218	101876
100150	102218	101876
100150	102218	101872
100207	103159	100122
100207	103159	101004
100207	103159	101005
100207	103159	102207
100160	102379	101291
100159	102379	101291
100160	102379	101291
100159	102379	101291
100154	102296	100202
100154	102296	100202
100154	102296	26550
100169	102589	101984
100169	102589	101985
100169	102589	101989
100167	102560	100052
100167	102560	100580
100167	102560	100383
100108	101536	100200
100108	101536	101590
100113	101607	100057
100113	101607	100057
100113	101607	100044
100059	100809	101201
100059	100809	101201
100059	100809	101203
100094	101261	100403
100094	101261	100403
100094	101261	235
100094	101261	100688
100098	101368_1	101491
100098	101368_1	101070
100218	103309	100127
100218	103309	100127
100218	103309	100379
100125	101805	26733
100125	101805	26733
100125	101805	101732
100098	100086	26531
100018	100086	26531
100094	100086	26531
100006	100086	26531
100011	100086	26531
100255	100086	26531
100152	100086	26531
100183	100086	26531
100198	100086	26531
100115	100086	26531
100148	100086	26531
100129	100086	26531
100228	100086	26531
100245	100086	26531
100171	100086	26531
100059	100086	26531
100147	100086	26531
100069	100086	26531
100047	100086	26531
100233	100086	26531
100054	100086	26531
100149	100086	26531
100156	100086	26531
100098	100086	26531
100018	100086	26531
100094	100086	26531
100006	100086	26531
100011	100086	26531
100255	100086	26531
100152	100086	26531
100183	100086	26531
100198	100086	26531
100115	100086	26531
100148	100086	26531
100129	100086	26531
100228	100086	26531
100245	100086	26531
100171	100086	26531
100059	100086	26531
100147	100086	26531
100069	100086	26531
100047	100086	26531
100233	100086	26531
100054	100086	26531
100149	100086	26531
100156	100086	26531
100098	100086	100693
100018	100086	100693
100094	100086	100693
100006	100086	100693
100011	100086	100693
100255	100086	100693
100152	100086	100693
100183	100086	100693
100198	100086	100693
100115	100086	100693
100148	100086	100693
100129	100086	100693
100228	100086	100693
100245	100086	100693
100171	100086	100693
100059	100086	100693
100147	100086	100693
100069	100086	100693
100047	100086	100693
100233	100086	100693
100054	100086	100693
100149	100086	100693
100156	100086	100693
100113	101615	100061
100113	101615	100061
100113	101615	100052
100113	101615	100062
100113	101615	100062
100013	100177	100757
100013	100177	100757
100013	100177	100767
100058	100800	26517
100058	100800	26517
100058	100800	101200
100229	103495	26549
100229	103495	100062
100229	103495	102289
100229	103495	100061
100229	103495	102290
100229	103495	100048
100229	103495	26550
100201	103062	101941
100201	103062	101941
100201	103062	102184
100201	103062	101106
100218	103298	100606
100218	103298	100383
100218	103298	28151
100019	100285	100873
100019	100285	100865
100031	100444	26591
100031	100444	100979
100031	100444	100804
100031	100444	100810
100031	100444	100814
100031	100444	100980
100031	100444	100813
100031	100444	100812
100031	100444	100172
100144	102089	100605
100144	102089	100382
100144	102089	101850
100013	100190	100065
100013	100190	100065
100013	100190	100790
100001	100022	100628
100001	100022	100608
100001	100022	28813
100247	103722	100337
100247	103722	102403
100247	103722	102398
100247	103722	102397
100247	103722	102401
100181	102782	100230
100181	102782	100230
100181	102782	102071
100004	100068	100670
100004	100068	100668
100004	100068	100669
100004	100068	100413
100099	101394	101513
100099	101394	101514
100099	101394	101507
100160	102409	100854
100160	102409	101931
100162	102469	26550
100162	102469	26550
100162	102469	101947
100162	102469	100061
100201	103053	3182
100201	103053	102179
100201	103053	102176
100142	102053	100633
100142	102053	101840
100142	102053	101838
100194	102967	101420
100194	102967	102137
100194	102967	101420
100052	100663	101162
100052	100663	101162
100052	100663	100202
100009	100120	100738
100009	100120	100738
100215	103255	27556
100215	103255	27556
100215	103255	100739
100097	101335	101483
100097	101335	100793
100097	101335	100441
100057	100781	100061
100057	100781	100061
100057	100781	6445
100057	100781	100048
100111	101577	100550
100111	101577	100550
100111	101577	100730
100131	101903	101780
100131	101903	101778
100131	101903	101787
100131	101903	101778
100107	101524	101585
100107	101524	100906
100071	100954	25799
100071	100954	25799
100071	100954	100288
100071	100954	100750
100071	100954	10263
100038	100524	100466
100038	100524	100466
100111	101571	100061
100111	101571	100061
100111	101571	100735
100111	101571	100062
100111	101571	100062
100119	101701	101680
100119	101701	101681
100119	101701	100083
100234	103559	102323
100234	103559	102323
100234	103559	101290
100041	100555	101072
100041	100555	101072
100041	100555	100560
100221	103341	100180
100226	103341	100180
100221	103341	102259
100226	103341	102259
100221	103341	102257
100226	103341	102257
100214	103244	27561
100214	103244	27561
100214	103244	102231
100098	101365	101329
100098	101365	101492
100127	101833	101752
100127	101833	101752
100127	101833	101751
100129	101856	101523
100129	101856	101774
100129	101856	101523
100129	101856	101773
100129	101856	101771
100129	101856	27482
100025	100373	100928
100025	100373	100940
100025	100373	100939
100196	102981	26759
100196	102981	100906
100196	102981	100674
100196	102981	102118
100196	102981	102142
100168	102571	101702
100168	102571	100596
100168	102571	74
100168	102571	101975
100168	102571	100597
100162	102445	100697
100162	102445	100697
100162	102445	101944
100194	102973	100440
100194	102973	100440
100194	102973	101191
100041	100552	101070
100056	100552	101070
100041	100552	101070
100056	100552	101070
100041	100552	26804
100056	100552	26804
100038	100522	100466
100038	100522	100466
100038	100522	101048
100167	102551	101971
100167	102551	101970
100167	102551	27487
100167	102551	101969
100095	101306	27482
100095	101306	27482
100095	101306	101467
100178	102727	101191
100178	102727	101191
100178	102727	26550
100099	101385	101506
100099	101385	101506
100099	101385	100913
100026	100384	26554
100026	100384	26554
100026	100384	100063
100184	102844	101711
100184	102844	101714
100184	102844	101076
100054	100708	100329
100054	100708	100329
100054	100708	26505
100021	100310	100896
100021	100310	100897
100021	100310	100898
100021	100310	26190
100206	103152	101575
100206	103152	101575
100206	103152	100883
100022	100347	26550
100022	100347	26550
100022	100347	27483
100038	100517	100466
100038	100517	100466
100038	100517	101044
100168	101768	101702
100122	101768	101702
100168	101768	101702
100122	101768	101702
100168	101768	101710
100122	101768	101710
100094	101265	25116
100094	101265	100701
100094	101265	100702
100027	100396	100953
100027	100396	100953
100027	100396	26558
100015	100211	100600
100015	100211	100378
100015	100211	100815
100153	102271	100048
100153	102271	100048
100153	102271	100205
100122	101765	100593
100122	101765	28062
100122	101765	101704
100251	103751	102424
100251	103751	102425
100251	103751	102422
100111	101573	101594
100111	101573	101594
100111	101573	26549
100111	101573	26550
100088	100276	100862
100176	100276	100862
100018	100276	100862
100052	100276	100862
100152	100276	100862
100132	100276	100862
100119	100276	100862
100022	100276	100862
100040	100276	100862
100054	100276	100862
100221	100276	100862
100088	100276	100862
100176	100276	100862
100018	100276	100862
100052	100276	100862
100152	100276	100862
100132	100276	100862
100119	100276	100862
100022	100276	100862
100040	100276	100862
100054	100276	100862
100221	100276	100862
100142	102057	101686
100142	102057	101841
100142	102057	101839
100142	102057	101285
100240	103642	100624
100240	103642	101435
100240	103642	100622
100240	103642	28285
100240	103642	102359
100240	103642	100623
100017	100242	100851
100017	100242	100854
100017	100242	100222
100119	100342	26554
100022	100342	26554
100077	100342	26554
100206	100342	26554
100165	100342	26554
100181	100342	26554
100119	100342	26554
100022	100342	26554
100077	100342	26554
100206	100342	26554
100165	100342	26554
100181	100342	26554
100119	100342	100065
100022	100342	100065
100077	100342	100065
100206	100342	100065
100165	100342	100065
100181	100342	100065
100255	103815	100865
100255	103815	100865
100051	100653	101140
100051	100653	101148
100051	100653	101147
100180	102763	560
100180	102763	102059
100180	102763	102058
100160	102410	100854
100160	102410	101183
100124	101795	100694
100124	101795	100694
100124	101795	101724
100101	101429	101524
100101	101429	101524
100101	101429	26505
100017	100236	100849
100017	100236	100850
100237	101122	101387
100084	101122	101387
100237	101122	101388
100084	101122	101388
100234	103553	100831
100234	103553	100831
100234	103553	26492
100100	101412	101071
100100	101412	101071
100100	101412	101312
100191	102924	100560
100191	102924	100560
100191	102924	100156
100171	102633	26553
100171	102633	26553
100186	102877	102089
100186	102877	102089
100052	100659	101157
100052	100659	101159
100052	100659	101158
100234	103565	102330
100234	103565	102327
100234	103565	102329
100234	103565	102328
100216	103284	102240
100216	103284	26718
100216	103284	100966
100114	101644	101073
100184	101644	101073
100114	101644	101073
100184	101644	101073
100114	101644	100560
100184	101644	100560
100136	101973	101344
100136	101973	101344
100136	101973	26501
100158	102369	101920
100158	102369	101918
100158	102369	28822
100158	102369	101919
100154	102300	100203
100154	102300	100203
100154	102300	26554
100230	103502	102292
100230	103502	102293
100230	103502	28822
100234	103564	102327
100234	103564	102327
100234	103564	101290
100232	103522	102309
100232	103522	102310
100232	103522	102300
100113	101598	26553
100113	101598	26553
100113	101598	101630
100098	101370	101498
100098	101370	100400
100128	101847	100226
100128	101847	100226
100128	101847	101766
100074	100985	101320
100074	100985	101317
100074	100985	100637
100074	100985	101319
100074	100985	100651
100058	100795	26505
100058	100795	26505
100058	100795	26517
100212	100615	26607
100046	100615	26607
100212	100615	26607
100046	100615	26607
100212	100615	101118
100046	100615	101118
100235	103576	101923
100235	103576	100119
100235	103576	101290
100011	100127	100458
100011	100127	100749
100011	100127	26766
100053	100678	101175
100053	100678	101173
100053	100678	101139
100053	100678	100928
100053	100678	101169
100203	103083	100634
100203	103083	100634
100203	103083	102192
100082	101083	101368
100082	101083	101368
100082	101083	28062
100172	102644	101436
100172	102644	101436
100172	102644	100205
100113	101628	101632
100113	101628	101632
100113	101628	100078
100030	100435	100205
100030	100435	100205
100030	100435	100699
100030	100435	100698
100075	101012	101333
100075	101012	100192
100075	101012	101332
100075	101012	100426
100097	101330	100792
100097	101330	100792
100097	101330	101480
100110	101561	101606
100110	101561	101597
100110	101561	101605
100110	101561	101604
100070	100948	100404
100070	100948	100404
100070	100948	101299
100070	100948	551
100139	102014	100230
100139	102014	100230
100139	102014	101820
100079	101069	101356
100079	101069	101357
100079	101069	101125
100184	102853	26804
100184	102853	26804
100184	102853	26549
100123	101780	101716
100123	101780	101716
100123	101780	101195
100098	101358	100955
100223	101358	100955
100098	101358	100955
100223	101358	100955
100098	101358	101328
100223	101358	101328
100042	100564	101085
100042	100564	101085
100042	100564	101082
100085	101144	100870
100085	101144	100870
100085	101144	26500
100235	103585	100831
100235	103585	100831
100235	103585	101290
100132	101922	100748
100132	101922	100748
100132	101922	26554
100137	101438	100634
100101	101438	100634
100137	101438	100634
100101	101438	100634
100137	101438	100964
100101	101438	100964
100006	100082	100689
100006	100082	100689
100006	100082	100688
100222	100333	100197
100022	100333	100197
100098	100333	100197
100153	100333	100197
100227	100333	100197
100162	100333	100197
100222	100333	100197
100022	100333	100197
100098	100333	100197
100153	100333	100197
100227	100333	100197
100162	100333	100197
100082	101093	100304
100082	101093	100304
100082	101093	101371
100130	101892	100226
100130	101892	100226
100130	101892	101776
100097	101327	101480
100097	101327	101480
100097	101327	101479
100081	101081	101367
100081	101081	101365
100081	101081	100256
100081	101081	101358
100255	103804	26775
100255	103804	26775
100255	103804	102458
100075	101009	100192
100075	101009	101330
100075	101009	100169
100075	101009	100955
100176	102686	101856
100176	102686	101117
100143	102062	101344
100143	102062	101845
100143	102062	101844
100168	102569	100594
100168	102569	28076
100168	102569	101974
100168	102569	101973
100008	100107	100564
100008	100107	100734
100008	100107	100552
100008	100107	100551
100008	100107	100730
100008	100107	100562
100008	100107	100731
100008	100107	100130
100008	100107	100559
100042	100567	101086
100042	100567	101086
100042	100567	74
100182	102809	102072
100182	102809	102072
100197	102992	102148
100197	102992	102145
100197	102992	101188
100197	102992	102147
100116	101672	101642
100116	101672	101642
100116	101672	101641
100126	101824	100963
100181	101824	100963
100126	101824	100963
100181	101824	100963
100246	103711	101520
100246	103711	101520
100246	103711	100560
100118	101694	100549
100200	101694	100549
100118	101694	100547
100200	101694	100547
100118	101694	100548
100200	101694	100548
100118	101694	100542
100200	101694	100542
100178	102712	101393
100178	102712	101393
100178	102712	26500
100159	102392	101115
100159	102392	101115
100159	102392	26492
100075	101004	100955
100075	101004	100955
100075	101004	101328
100017	100227	100844
100017	100227	100842
100017	100227	100845
100017	100227	100841
100169	102578	101977
100169	102578	101978
100169	102578	26716
100047	100620	101120
100047	100620	101120
100047	100620	101119
100113	101625	101348
100113	101625	101348
100113	101625	100078
100226	101750	26539
100121	101750	26539
100226	101750	26539
100121	101750	26539
100226	101750	74
100121	101750	74
100226	101750	100698
100121	101750	100698
100002	100052	100655
100074	100052	100655
100146	100052	100655
100003	100052	100655
100152	100052	100655
100002	100052	100660
100074	100052	100660
100146	100052	100660
100003	100052	100660
100152	100052	100660
100002	100052	100656
100074	100052	100656
100146	100052	100656
100003	100052	100656
100152	100052	100656
100077	100150	100230
100012	100150	100230
100181	100150	100230
100077	100150	100754
100012	100150	100754
100181	100150	100754
100077	100150	100231
100012	100150	100231
100181	100150	100231
100075	101000	26812
100075	101000	100955
100075	101000	101325
100217	103290	10474
100217	103290	102243
100217	103290	102242
100218	103314	28210
100218	103314	28210
100218	103314	102248
100233	101528	101588
100108	101528	101588
100233	101528	101589
100108	101528	101589
100233	101528	26758
100108	101528	26758
100236	101381	74
100223	101381	74
100099	101381	74
100150	101381	74
100236	101381	101325
100223	101381	101325
100099	101381	101325
100150	101381	101325
100236	101381	100107
100223	101381	100107
100099	101381	100107
100150	101381	100107
100025	100371	100938
100025	100371	100937
100025	100371	29631
100025	100371	100936
100159	102402	101928
100159	102402	101928
100159	102402	101118
100107	101521	100906
100107	101521	101585
100107	101521	101584
100204	103100	101293
100204	103100	101293
100204	103100	100568
100124	101790	101523
100124	101790	101523
100124	101790	101724
100164	102510	28029
100164	102510	28029
100164	102510	101710
100033	100460	100985
100033	100460	100991
100033	100460	100990
100210	103210	100697
100210	103210	100697
100210	103210	102224
100210	103210	100750
100210	103210	10263
100095	101292	101460
100095	101292	101467
100095	101292	101465
100184	102852	26804
100184	102852	26804
100184	102852	26550
100119	101707_3	100862
100119	101707_3	100806
100144	102084	100602
100144	102084	100379
100144	102084	100170
100091	101238	100584
100091	101238	100585
100091	101238	101435
100203	103082	102193
100203	103082	102193
100067	100903	101281
100067	100903	101282
100067	100903	100831
100042	100563	101082
100042	100563	35
100042	100563	44
100042	100563	101080
100042	100563	101081
100042	100563	101084
100077	101059	26754
100077	101059	26754
100077	101059	101343
100146	102130	100585
100146	102130	101861
100198	103019	101876
100198	103019	101876
100198	103019	100404
100139	102015	100230
100139	102015	100230
100139	102015	101821
100198	103012	101992
100198	103012	101992
100198	103012	26500
100203	103092	102193
100203	103092	102193
100203	103092	100404
100238	103635_1	102348
100238	103635_1	24782
100192	102934	100189
100192	102934	102117
100192	102934	102112
100123	101773	100560
100123	101773	100560
100123	101773	101711
100123	101773	100750
100123	101773	10263
100222	103377	1261
100222	103377	100197
100222	103377	4174
100222	103377	100913
100222	103377	100197
100119	101730	100065
100119	101730	100065
100119	101730	100634
100209	102596	26550
100170	102596	26550
100209	102596	100062
100170	102596	100062
100209	102596	26550
100170	102596	26550
100209	102596	100061
100170	102596	100061
100209	102596	26549
100170	102596	26549
100209	102596	26549
100170	102596	26549
100209	102596	101991
100170	102596	101991
100256	103824	5646
100256	103824	102463
100256	103824	102462
100236	103589	27561
100236	103589	27561
100236	103589	102336
100172	102643	100205
100172	102643	100205
100172	102643	101997
100210	103209	101990
100210	103209	102224
100210	103209	100694
100098	101360	100197
100098	101360	1261
100098	101360	100197
100098	101360	4174
100098	101360	100913
100098	101360	101488
100053	100677	101172
100053	100677	101170
100053	100677	101139
100053	100677	100928
100053	100677	101169
100252	103779	100094
100252	103779	100094
100002	100036	100637
100074	100036	100637
100146	100036	100637
100152	100036	100637
100002	100036	100636
100074	100036	100636
100146	100036	100636
100152	100036	100636
100002	100036	100638
100074	100036	100638
100146	100036	100638
100152	100036	100638
100002	100036	100635
100074	100036	100635
100146	100036	100635
100152	100036	100635
100002	100036	26515
100074	100036	26515
100146	100036	26515
100152	100036	26515
100002	100036	28131
100074	100036	28131
100146	100036	28131
100152	100036	28131
100247	103715	102397
100247	103715	102397
100247	103715	100956
100101	101443	101536
100101	101443	101534
100101	101443	101135
100101	101443	101535
100077	101050	100203
100252	101050	100203
100077	101050	100203
100252	101050	100203
100077	101050	26550
100252	101050	26550
100126	101818	101741
100126	101818	101737
100126	101818	101738
100126	101818	101737
100098	101376	100197
100098	101376	100197
100098	101376	26554
100035	100475	101019
100035	100475	101018
100035	100475	101016
100035	100475	26908
100035	100475	101017
100035	100475	29169
100227	103462	100203
100227	103462	100203
100227	103462	26500
100106	101502	100633
100106	101502	100633
100106	101502	101572
100090	101227	44
100090	101227	101148
100090	101227	101134
100126	101823	100231
100181	101823	100231
100126	101823	100963
100181	101823	100963
100126	101823	100231
100181	101823	100231
100206	103149	100633
100206	103149	100633
100206	103149	100859
100072	100966	100622
100072	100966	28078
100072	100966	74
100072	100966	100615
100072	100966	100616
100155	102323	100694
100155	102323	100694
100155	102323	101892
100017	100239	100852
100017	100239	100852
100257	103833	100073
100257	103833	100073
100257	103833	100058
100034	100467	101005
100166	100467	101005
100087	100467	101005
100207	100467	101005
100034	100467	101004
100166	100467	101004
100087	100467	101004
100207	100467	101004
100034	100467	100122
100166	100467	100122
100087	100467	100122
100207	100467	100122
100034	100467	101006
100166	100467	101006
100087	100467	101006
100207	100467	101006
100147	102157	101863
100147	102157	26730
100147	102157	101741
100022	100330	100913
100022	100330	100913
100022	100330	1261
100229	100719	101188
100055	100719	101188
100231	100719	101188
100229	100719	101185
100055	100719	101185
100231	100719	101185
100229	100719	101187
100055	100719	101187
100231	100719	101187
100229	100719	100179
100055	100719	100179
100231	100719	100179
100178	102700	100403
100178	102700	100403
100178	102700	102037
100075	101011	100426
100075	101011	100426
100075	101011	100192
100021	100298	100865
100021	100298	100880
100021	100298	100884
100021	100298	26962
100154	102283	100697
100154	102283	100697
100154	102283	101888
100231	103514	102296
100231	103514	102298
100231	103514	102297
100148	102161	101593
100148	102161	101593
100148	102161	101193
100221	103351	100694
100221	103351	100694
100221	103351	102262
100065	100882	101266
100065	100882	27243
100165	102521	100694
100165	102521	100694
100165	102521	101961
100119	101707_2	100862
100119	101707_2	100804
100113	101619	100064
100113	101619	100064
100113	101619	100059
100028	100407	100965
100028	100407	100963
100028	100407	26549
100028	100407	26550
100113	101624	100200
100113	101624	100200
100113	101624	100078
100146	102128	100585
100146	102128	101860
100146	102128	101860
100125	101809	100226
100125	101809	101733
100125	101809	100226
100145	102107	100684
100145	102107	100684
100145	102107	100407
100066	100887	100402
100066	100887	100402
100066	100887	101198
100149	102189	100411
100149	102189	100411
100149	102189	100052
100060	100849	100956
100060	100849	101211
100060	100849	101210
100053	100684	101181
100053	100684	101179
100053	100684	101182
100053	100684	100928
100097	101326	101480
100097	101326	101480
100097	101326	101474
100155	101424	100403
100178	101424	100403
100129	101424	100403
100135	101424	100403
100124	101424	100403
100101	101424	100403
100155	101424	100403
100178	101424	100403
100129	101424	100403
100135	101424	100403
100124	101424	100403
100101	101424	100403
100155	101424	101523
100178	101424	101523
100129	101424	101523
100135	101424	101523
100124	101424	101523
100101	101424	101523
100194	102964	101191
100194	102964	101191
100194	102964	100634
100085	101145	100440
100085	101145	100440
100085	101145	26500
100135	101953	100048
100135	101953	100048
100047	100633	101121
100047	100633	101121
100047	100633	100859
100236	103604	101196
100236	103604	101875
100236	103604	101195
100236	103604	100690
100054	100697	101006
100054	100697	101006
100054	100697	100560
100088	101189	101410
